COD_MUN,Nome,State,Candidate,Round,Votes,Tot_Votes,Pct_Votes
2202505,Caracol,PI,DILMA VANA ROUSSEFF,2,4554,5559,81.92120885051268
2201988,Brejo do Piauí,PI,DILMA VANA ROUSSEFF,2,2383,2609,91.33767727098505
2104628,Governador Luiz Rocha,MA,DILMA VANA ROUSSEFF,2,3111,4032,77.15773809523809
2610202,Panelas,PE,DILMA VANA ROUSSEFF,2,8294,13603,60.97184444607807
2803005,Itabaianinha,SE,DILMA VANA ROUSSEFF,2,15458,21037,73.48005894376574
2607653,Itambé,PE,DILMA VANA ROUSSEFF,2,12825,17783,72.1194399145251
2202075,Cajazeiras do Piauí,PI,DILMA VANA ROUSSEFF,2,1921,2113,90.9133932796971
2412906,São Tomé,RN,DILMA VANA ROUSSEFF,2,5025,6638,75.70051220247063
2414001,Tangará,RN,DILMA VANA ROUSSEFF,2,5386,8012,67.22416375436845
2931905,Tucano,BA,DILMA VANA ROUSSEFF,2,19795,24824,79.74137931034483
2501500,Bananeiras,PB,DILMA VANA ROUSSEFF,2,8455,11969,70.64082212381987
2922730,Nova Fátima,BA,DILMA VANA ROUSSEFF,2,3213,5069,63.385283093312296
2105450,Jatobá,MA,DILMA VANA ROUSSEFF,2,3499,4114,85.05104521147302
2802304,Frei Paulo,SE,DILMA VANA ROUSSEFF,2,5003,9118,54.869488923009435
2504900,Cruz do Espírito Santo,PB,DILMA VANA ROUSSEFF,2,7048,10628,66.3153933007151
2921054,Matina,BA,DILMA VANA ROUSSEFF,2,5385,6063,88.81741712023751
2901205,Anagé,BA,DILMA VANA ROUSSEFF,2,8004,12574,63.65516144425004
2917102,Itororó,BA,DILMA VANA ROUSSEFF,2,5357,10043,53.34063526834611
2105104,Icatu,MA,DILMA VANA ROUSSEFF,2,11182,12226,91.46082120071978
2913457,Igrapiúna,BA,DILMA VANA ROUSSEFF,2,4676,6229,75.06822925028095
2912103,Ibicaraí,BA,DILMA VANA ROUSSEFF,2,7130,12708,56.10638967579477
2404853,Itajá,RN,DILMA VANA ROUSSEFF,2,3968,4655,85.24167561761547
2205276,Jatobá do Piauí,PI,DILMA VANA ROUSSEFF,2,3434,4115,83.45078979343864
2312908,Sobral,CE,DILMA VANA ROUSSEFF,2,76120,101764,74.80051884752957
2410801,Riacho de Santana,RN,DILMA VANA ROUSSEFF,2,2214,2477,89.38231731933791
2505600,Diamante,PB,DILMA VANA ROUSSEFF,2,2931,3891,75.32767925983038
2702900,Girau do Ponciano,AL,DILMA VANA ROUSSEFF,2,15217,17333,87.79207292447931
2913200,Ibotirama,BA,DILMA VANA ROUSSEFF,2,8827,13034,67.72287862513426
2933604,Xique-Xique,BA,DILMA VANA ROUSSEFF,2,16809,22597,74.38598043988141
2513000,Salgadinho,PB,DILMA VANA ROUSSEFF,2,1497,2040,73.38235294117646
2709400,Viçosa,AL,DILMA VANA ROUSSEFF,2,7889,13505,58.41540170307293
2702108,Colônia Leopoldina,AL,DILMA VANA ROUSSEFF,2,4357,8959,48.63265989507757
2922052,Mulungu do Morro,BA,DILMA VANA ROUSSEFF,2,5314,6297,84.38939177386057
2209708,São Francisco do Piauí,PI,DILMA VANA ROUSSEFF,2,3192,4015,79.50186799501869
3514205,Dolcinópolis,SP,DILMA VANA ROUSSEFF,2,1104,1707,64.67486818980667
3102852,Angelândia,MG,DILMA VANA ROUSSEFF,2,2420,3906,61.95596518177163
3304128,Quatis,RJ,DILMA VANA ROUSSEFF,2,3489,7169,48.667875575394056
3145307,Novo Cruzeiro,MG,DILMA VANA ROUSSEFF,2,9088,13254,68.56797947789347
3513108,Cravinhos,SP,DILMA VANA ROUSSEFF,2,4233,18274,23.164058224800264
3506508,Birigui,SP,DILMA VANA ROUSSEFF,2,15552,62520,24.87523992322457
3169604,Tupaciguara,MG,DILMA VANA ROUSSEFF,2,9888,14896,66.38023630504833
3517208,Guaiçara,SP,DILMA VANA ROUSSEFF,2,2099,6068,34.591298615688856
3503406,Arealva,SP,DILMA VANA ROUSSEFF,2,1414,4662,30.33033033033033
3528007,Macatuba,SP,DILMA VANA ROUSSEFF,2,2655,9918,26.76950998185118
3117306,Conceição das Alagoas,MG,DILMA VANA ROUSSEFF,2,8859,13882,63.81645296066849
3166600,Serra da Saudade,MG,DILMA VANA ROUSSEFF,2,197,697,28.263988522238165
3163102,São José da Varginha,MG,DILMA VANA ROUSSEFF,2,1140,2543,44.828942194258744
3136959,Juvenília,MG,DILMA VANA ROUSSEFF,2,2373,3432,69.14335664335664
3139300,Manga,MG,DILMA VANA ROUSSEFF,2,7962,10561,75.39058801249881
3509809,Campos Novos Paulista,SP,DILMA VANA ROUSSEFF,2,1022,2706,37.76792313377679
3516101,Florínia,SP,DILMA VANA ROUSSEFF,2,893,1952,45.74795081967213
3540606,Porto Feliz,SP,DILMA VANA ROUSSEFF,2,8015,28984,27.653187965774222
3545308,Salto de Pirapora,SP,DILMA VANA ROUSSEFF,2,7693,21281,36.149617029274935
3122405,Divisa Nova,MG,DILMA VANA ROUSSEFF,2,1989,3659,54.35911451216179
3533254,Novais,SP,DILMA VANA ROUSSEFF,2,846,2491,33.9622641509434
3535101,Palmares Paulista,SP,DILMA VANA ROUSSEFF,2,1504,5470,27.49542961608775
3124401,Espírito Santo do Dourado,MG,DILMA VANA ROUSSEFF,2,1053,3544,29.71218961625282
3117207,Conceição das Pedras,MG,DILMA VANA ROUSSEFF,2,1009,2024,49.851778656126484
3513603,Cunha,SP,DILMA VANA ROUSSEFF,2,6990,13527,51.674428919937895
3172202,Wenceslau Braz,MG,DILMA VANA ROUSSEFF,2,852,2042,41.72380019588638
3158706,Santana do Garambéu,MG,DILMA VANA ROUSSEFF,2,843,1572,53.62595419847328
3516408,Franco da Rocha,SP,DILMA VANA ROUSSEFF,2,34314,68657,49.97888052201523
3158904,Santana do Manhuaçu,MG,DILMA VANA ROUSSEFF,2,3344,4799,69.68118357991249
3167608,Simonésia,MG,DILMA VANA ROUSSEFF,2,6479,10539,61.47642091280008
3142106,Miradouro,MG,DILMA VANA ROUSSEFF,2,4077,6343,64.27557937884282
3147956,Patis,MG,DILMA VANA ROUSSEFF,2,2452,3129,78.36369447107701
4127304,Terra Rica,PR,DILMA VANA ROUSSEFF,2,3750,9234,40.61078622482131
4212007,Palma Sola,SC,DILMA VANA ROUSSEFF,2,2846,4491,63.3711868180806
4312658,Não-Me-Toque,RS,DILMA VANA ROUSSEFF,2,4486,10447,42.94055709773141
4201257,Apiúna,SC,DILMA VANA ROUSSEFF,2,2058,6109,33.688001309543296
4202206,Benedito Novo,SC,DILMA VANA ROUSSEFF,2,1140,6762,16.858917480035494
4202404,Blumenau,SC,DILMA VANA ROUSSEFF,2,42869,187980,22.8050856474093
4216354,São João do Itaperiú,SC,DILMA VANA ROUSSEFF,2,763,2526,30.20585906571655
4312377,Monte Alegre dos Campos,RS,DILMA VANA ROUSSEFF,2,705,2225,31.685393258426963
4314464,Pinhal da Serra,RS,DILMA VANA ROUSSEFF,2,848,1679,50.50625372245384
4211900,Palhoça,SC,DILMA VANA ROUSSEFF,2,28441,77292,36.79682243957977
4311130,Jari,RS,DILMA VANA ROUSSEFF,2,1441,2374,60.699241786015165
4208807,Jaguaruna,SC,DILMA VANA ROUSSEFF,2,5233,10835,48.29718504845408
4318432,São João do Polêsine,RS,DILMA VANA ROUSSEFF,2,736,1917,38.393322900365156
4306734,Doutor Maurício Cardoso,RS,DILMA VANA ROUSSEFF,2,1548,3588,43.1438127090301
4307450,Esperança do Sul,RS,DILMA VANA ROUSSEFF,2,1186,2212,53.61663652802894
4318705,São Leopoldo,RS,DILMA VANA ROUSSEFF,2,64778,125348,51.67852698088522
4300877,Araricá,RS,DILMA VANA ROUSSEFF,2,1574,3408,46.18544600938967
4300505,Alpestre,RS,DILMA VANA ROUSSEFF,2,2770,4751,58.30351504946327
4323507,Vista Alegre,RS,DILMA VANA ROUSSEFF,2,1280,2061,62.1057738961669
4204004,Catanduvas,SC,DILMA VANA ROUSSEFF,2,2510,5895,42.578456318914334
4109203,Guaraci,PR,DILMA VANA ROUSSEFF,2,1369,3441,39.784946236559136
4208906,Jaraguá do Sul,SC,DILMA VANA ROUSSEFF,2,27164,89561,30.33016603208986
4310850,Jaboticaba,RS,DILMA VANA ROUSSEFF,2,1384,2428,57.001647446457994
4203600,Campos Novos,SC,DILMA VANA ROUSSEFF,2,7000,19512,35.87535875358754
5105606,Matupá,MT,DILMA VANA ROUSSEFF,2,3357,7474,44.915707786994915
5006408,Pedro Gomes,MS,DILMA VANA ROUSSEFF,2,2088,4283,48.75087555451786
5104559,Itaúba,MT,DILMA VANA ROUSSEFF,2,897,2498,35.90872698158527
5205208,Caturaí,GO,DILMA VANA ROUSSEFF,2,1648,3032,54.35356200527705
5205703,Córrego do Ouro,GO,DILMA VANA ROUSSEFF,2,676,1910,35.39267015706806
5100359,Alto Boa Vista,MT,DILMA VANA ROUSSEFF,2,327,2085,15.683453237410072
29416,BOSTON,ZZ,DILMA VANA ROUSSEFF,2,1482,8014,18.49263788370352
30724,UEDA,ZZ,DILMA VANA ROUSSEFF,2,90,876,10.273972602739725
30260,PANAMA,ZZ,DILMA VANA ROUSSEFF,2,82,364,22.52747252747253
29505,CARACAS,ZZ,DILMA VANA ROUSSEFF,2,190,652,29.141104294478527
1501576,Bom Jesus do Tocantins,PA,DILMA VANA ROUSSEFF,2,3524,6124,57.54408883082952
1722081,Wanderlândia,TO,DILMA VANA ROUSSEFF,2,3257,4703,69.25366787157134
2703304,Inhapi,AL,DILMA VANA ROUSSEFF,2,7072,7951,88.94478681926802
2408003,Mossoró,RN,DILMA VANA ROUSSEFF,2,86311,125169,68.955572066566
2804201,Monte Alegre de Sergipe,SE,DILMA VANA ROUSSEFF,2,5519,7657,72.07783727308346
2503902,Camalaú,PB,DILMA VANA ROUSSEFF,2,3518,3863,91.06911726637328
2515203,São Sebastião do Umbuzeiro,PB,DILMA VANA ROUSSEFF,2,1898,2201,86.2335302135393
2930600,Serrolândia,BA,DILMA VANA ROUSSEFF,2,4437,6498,68.2825484764543
2922102,Mundo Novo,BA,DILMA VANA ROUSSEFF,2,7701,9923,77.60757835332058
2204550,Guaribas,PI,DILMA VANA ROUSSEFF,2,2525,2737,92.25429302155645
2111748,Senador Alexandre Costa,MA,DILMA VANA ROUSSEFF,2,3913,4760,82.20588235294117
2806206,Salgado,SE,DILMA VANA ROUSSEFF,2,8650,11249,76.89572406436127
2918100,Jeremoabo,BA,DILMA VANA ROUSSEFF,2,15803,18607,84.93040253667974
2500304,Alagoa Grande,PB,DILMA VANA ROUSSEFF,2,9980,15000,66.53333333333333
2502706,Borborema,PB,DILMA VANA ROUSSEFF,2,1989,2982,66.70020120724345
2910750,Fátima,BA,DILMA VANA ROUSSEFF,2,7855,10009,78.47936856828855
2612901,São Benedito do Sul,PE,DILMA VANA ROUSSEFF,2,3621,4755,76.15141955835962
2911253,Gavião,BA,DILMA VANA ROUSSEFF,2,1832,2786,65.75735821966978
2305233,Horizonte,CE,DILMA VANA ROUSSEFF,2,29074,36790,79.02690948627344
2302404,Boa Viagem,CE,DILMA VANA ROUSSEFF,2,23524,27255,86.31076866629977
2409803,Pedro Velho,RN,DILMA VANA ROUSSEFF,2,6184,8048,76.8389662027833
2702405,Delmiro Gouveia,AL,DILMA VANA ROUSSEFF,2,21827,25698,84.93657093937271
2204659,Ilha Grande,PI,DILMA VANA ROUSSEFF,2,4683,5651,82.87028844452308
2806008,Ribeirópolis,SE,DILMA VANA ROUSSEFF,2,5919,10529,56.21616487795612
2904852,Cabaceiras do Paraguaçu,BA,DILMA VANA ROUSSEFF,2,6417,7944,80.77794561933534
2922508,Nazaré,BA,DILMA VANA ROUSSEFF,2,12088,15185,79.60487323016135
2308500,Mombaça,CE,DILMA VANA ROUSSEFF,2,18595,22031,84.40379465298898
2930709,Simões Filho,BA,DILMA VANA ROUSSEFF,2,46045,57210,80.48418108722252
2500601,Alhandra,PB,DILMA VANA ROUSSEFF,2,7961,12685,62.75916436736303
2920502,Maracás,BA,DILMA VANA ROUSSEFF,2,7725,12765,60.51703877790834
2929057,São Félix do Coribe,BA,DILMA VANA ROUSSEFF,2,4984,7711,64.6349371028401
2510006,Nazarezinho,PB,DILMA VANA ROUSSEFF,2,4217,4915,85.79857578840286
2200400,Altos,PI,DILMA VANA ROUSSEFF,2,19514,23394,83.41455073950586
2902401,Aurelino Leal,BA,DILMA VANA ROUSSEFF,2,4654,6056,76.84940554821664
2925501,Prado,BA,DILMA VANA ROUSSEFF,2,8189,12415,65.96053161498187
2703403,Jacaré dos Homens,AL,DILMA VANA ROUSSEFF,2,2626,3222,81.50217256362508
2602803,Buíque,PE,DILMA VANA ROUSSEFF,2,20442,23595,86.6369993642721
2801108,Canhoba,SE,DILMA VANA ROUSSEFF,2,2595,3114,83.33333333333334
2516755,Tenório,PB,DILMA VANA ROUSSEFF,2,1526,1897,80.44280442804428
2925600,Presidente Dutra,BA,DILMA VANA ROUSSEFF,2,7016,7982,87.89776998246055
2206704,Nazaré do Piauí,PI,DILMA VANA ROUSSEFF,2,4046,4434,91.24943617501128
3521309,Ipuã,SP,DILMA VANA ROUSSEFF,2,4120,8241,49.99393277514865
3106507,Berilo,MG,DILMA VANA ROUSSEFF,2,3866,5588,69.18396564065856
3200201,Alegre,ES,DILMA VANA ROUSSEFF,2,8573,17055,50.26678393433011
3171600,Virgem da Lapa,MG,DILMA VANA ROUSSEFF,2,3841,6242,61.53476449855816
3204302,Presidente Kennedy,ES,DILMA VANA ROUSSEFF,2,3193,7350,43.4421768707483
3551405,Serra Azul,SP,DILMA VANA ROUSSEFF,2,2007,4944,40.59466019417476
3136009,Joaíma,MG,DILMA VANA ROUSSEFF,2,4929,6799,72.49595528754229
3155108,Rio do Prado,MG,DILMA VANA ROUSSEFF,2,2134,2834,75.2999294283698
3507308,Boracéia,SP,DILMA VANA ROUSSEFF,2,1199,2760,43.44202898550725
3525300,Jaú,SP,DILMA VANA ROUSSEFF,2,14263,74703,19.092941381202895
3170438,União de Minas,MG,DILMA VANA ROUSSEFF,2,1682,2434,69.10435497124075
3522703,Itápolis,SP,DILMA VANA ROUSSEFF,2,5250,22055,23.804126048515077
3539301,Pirassununga,SP,DILMA VANA ROUSSEFF,2,8391,41183,20.37491197824345
3548104,Santo Antônio do Jardim,SP,DILMA VANA ROUSSEFF,2,1241,4319,28.733503125723548
3148400,Paulistas,MG,DILMA VANA ROUSSEFF,2,2001,2723,73.48512669849431
3516002,Flórida Paulista,SP,DILMA VANA ROUSSEFF,2,2385,6363,37.482319660537485
3525607,João Ramalho,SP,DILMA VANA ROUSSEFF,2,1155,2722,42.43203526818516
3532801,Nova Aliança,SP,DILMA VANA ROUSSEFF,2,1484,3895,38.10012836970475
3528601,Manduri,SP,DILMA VANA ROUSSEFF,2,1397,5333,26.195387211700734
3141306,Medeiros,MG,DILMA VANA ROUSSEFF,2,800,2117,37.789324515824276
3112000,Candeias,MG,DILMA VANA ROUSSEFF,2,4179,8724,47.902338376891336
3162203,São João Batista do Glória,MG,DILMA VANA ROUSSEFF,2,1903,4627,41.128160795331745
3552007,Silveiras,SP,DILMA VANA ROUSSEFF,2,1339,3956,33.84732052578362
3139904,Maria da Fé,MG,DILMA VANA ROUSSEFF,2,4096,9607,42.635578224211514
3531100,Mongaguá,SP,DILMA VANA ROUSSEFF,2,10879,26906,40.43336058871627
3154200,Resende Costa,MG,DILMA VANA ROUSSEFF,2,3275,6851,47.803240402860894
3113206,Carandaí,MG,DILMA VANA ROUSSEFF,2,9401,15199,61.85275347062307
3526209,Juquitiba,SP,DILMA VANA ROUSSEFF,2,6987,15920,43.88819095477387
3116506,Claro dos Poções,MG,DILMA VANA ROUSSEFF,2,3419,5421,63.06954436450839
3123809,Engenheiro Navarro,MG,DILMA VANA ROUSSEFF,2,3266,4026,81.12270243417784
4122651,Rosário do Ivaí,PR,DILMA VANA ROUSSEFF,2,1552,3465,44.79076479076479
4309407,Guaporé,RS,DILMA VANA ROUSSEFF,2,4601,14754,31.184763453978583
4318200,São Francisco de Paula,RS,DILMA VANA ROUSSEFF,2,5490,12195,45.018450184501845
4214904,Rio Fortuna,SC,DILMA VANA ROUSSEFF,2,1153,3756,30.6975505857295
4306700,Dona Francisca,RS,DILMA VANA ROUSSEFF,2,1050,2438,43.06808859721083
4312302,Miraguaí,RS,DILMA VANA ROUSSEFF,2,1828,3136,58.29081632653062
4112009,Jaguariaíva,PR,DILMA VANA ROUSSEFF,2,7279,19428,37.46654313362158
4205191,Ermo,SC,DILMA VANA ROUSSEFF,2,866,2234,38.764547896150404
4218806,Turvo,SC,DILMA VANA ROUSSEFF,2,2421,8169,29.636430407638635
4302402,Bom Retiro do Sul,RS,DILMA VANA ROUSSEFF,2,3496,7731,45.2205406803777
4117909,Palotina,PR,DILMA VANA ROUSSEFF,2,6608,17648,37.44333635539438
4313201,Nova Petrópolis,RS,DILMA VANA ROUSSEFF,2,3729,13253,28.137025579114162
4313060,Nova Hartz,RS,DILMA VANA ROUSSEFF,2,4775,11480,41.59407665505226
4309308,Guaíba,RS,DILMA VANA ROUSSEFF,2,28835,55333,52.11175970939584
4301636,Balneário Pinhal,RS,DILMA VANA ROUSSEFF,2,2393,5618,42.59522961908153
4211850,Ouro Verde,SC,DILMA VANA ROUSSEFF,2,720,1663,43.29524954900782
4127007,Teixeira Soares,PR,DILMA VANA ROUSSEFF,2,2810,5966,47.10023466309085
4108502,General Carneiro,PR,DILMA VANA ROUSSEFF,2,4433,7170,61.827057182705715
4107702,Fênix,PR,DILMA VANA ROUSSEFF,2,1346,2994,44.956579826319306
4315958,Rolador,RS,DILMA VANA ROUSSEFF,2,1109,1739,63.772282921219094
5208707,Goiânia,GO,DILMA VANA ROUSSEFF,2,225505,695032,32.445268707052335
5003157,Coronel Sapucaia,MS,DILMA VANA ROUSSEFF,2,3457,6961,49.66240482689269
5108857,Nova Marilândia,MT,DILMA VANA ROUSSEFF,2,696,1692,41.13475177304964
5104906,Jangada,MT,DILMA VANA ROUSSEFF,2,2724,4404,61.85286103542234
5209150,Gouvelândia,GO,DILMA VANA ROUSSEFF,2,1702,2885,58.994800693240904
5100300,Alto Araguaia,MT,DILMA VANA ROUSSEFF,2,3225,8405,38.37001784651993
5212808,Mara Rosa,GO,DILMA VANA ROUSSEFF,2,3440,5625,61.15555555555555
29408,BOGOTA,ZZ,DILMA VANA ROUSSEFF,2,119,385,30.909090909090907
29661,DUBLIN,ZZ,DILMA VANA ROUSSEFF,2,57,245,23.26530612244898
30490,SAO DOMINGOS,ZZ,DILMA VANA ROUSSEFF,2,93,189,49.2063492063492
30350,PRAGA,ZZ,DILMA VANA ROUSSEFF,2,26,81,32.098765432098766
1504000,Limoeiro do Ajuru,PA,DILMA VANA ROUSSEFF,2,9723,13680,71.07456140350877
1504604,Mocajuba,PA,DILMA VANA ROUSSEFF,2,11683,15764,74.11190053285968
1101492,São Francisco do Guaporé,RO,DILMA VANA ROUSSEFF,2,4192,7570,55.37648612945839
1400704,Uiramutã,RR,DILMA VANA ROUSSEFF,2,2333,3539,65.9225769991523
1504307,Maracanã,PA,DILMA VANA ROUSSEFF,2,9959,16527,60.2589701700248
2306553,Itarema,CE,DILMA VANA ROUSSEFF,2,15797,19940,79.22266800401204
2614303,Moreilândia,PE,DILMA VANA ROUSSEFF,2,6171,6766,91.20603015075378
2313351,Tejuçuoca,CE,DILMA VANA ROUSSEFF,2,9031,10548,85.6181266590823
2209559,São Braz do Piauí,PI,DILMA VANA ROUSSEFF,2,2449,2706,90.50258684405026
2516102,Soledade,PB,DILMA VANA ROUSSEFF,2,5373,8244,65.17467248908298
2706703,Penedo,AL,DILMA VANA ROUSSEFF,2,19536,28289,69.05864470288805
2310852,Pindoretama,CE,DILMA VANA ROUSSEFF,2,10621,12836,82.74384543471487
2410900,Riachuelo,RN,DILMA VANA ROUSSEFF,2,3876,4836,80.14888337468983
2609204,Maraial,PE,DILMA VANA ROUSSEFF,2,4445,5807,76.54554847597727
2202091,Caldeirão Grande do Piauí,PI,DILMA VANA ROUSSEFF,2,2886,3502,82.41005139920046
2309706,Pacatuba,CE,DILMA VANA ROUSSEFF,2,26648,33399,79.7868199646696
2407500,Maxaranguape,RN,DILMA VANA ROUSSEFF,2,4377,6357,68.85323265691365
2412005,São Gonçalo do Amarante,RN,DILMA VANA ROUSSEFF,2,32094,46074,69.65750748795416
2304236,Croatá,CE,DILMA VANA ROUSSEFF,2,7261,8563,84.79504846432326
2507101,Itapororoca,PB,DILMA VANA ROUSSEFF,2,4950,8870,55.80608793686584
2928604,Santo Amaro,BA,DILMA VANA ROUSSEFF,2,26515,33011,80.32171094483657
2304509,Frecheirinha,CE,DILMA VANA ROUSSEFF,2,6234,8100,76.96296296296296
2110203,Santa Rita,MA,DILMA VANA ROUSSEFF,2,13079,15505,84.35343437600774
2513927,São Bentinho,PB,DILMA VANA ROUSSEFF,2,1586,2531,62.662979059660216
2407609,Messias Targino,RN,DILMA VANA ROUSSEFF,2,2333,3273,71.28017109685304
2408706,Paraú,RN,DILMA VANA ROUSSEFF,2,2253,2796,80.5793991416309
2912806,Ibirapuã,BA,DILMA VANA ROUSSEFF,2,2334,4464,52.284946236559136
2301901,Barbalha,CE,DILMA VANA ROUSSEFF,2,22078,32243,68.4737772539776
2400703,Alto do Rodrigues,RN,DILMA VANA ROUSSEFF,2,6643,8336,79.6904990403071
2926004,Remanso,BA,DILMA VANA ROUSSEFF,2,17009,20822,81.68763807511286
2108603,Pinheiro,MA,DILMA VANA ROUSSEFF,2,27404,36236,75.62644883541229
2400901,Antônio Martins,RN,DILMA VANA ROUSSEFF,2,3749,4363,85.92711437084574
2313500,Trairi,CE,DILMA VANA ROUSSEFF,2,22678,27703,81.86117027036784
2603108,Cachoeirinha,PE,DILMA VANA ROUSSEFF,2,8306,11120,74.69424460431655
2401909,Caiçara do Rio do Vento,RN,DILMA VANA ROUSSEFF,2,1955,2608,74.96165644171779
2805307,Pirambu,SE,DILMA VANA ROUSSEFF,2,3833,5280,72.59469696969697
3300100,Angra dos Reis,RJ,DILMA VANA ROUSSEFF,2,41014,82011,50.0103644633037
3161700,São Gonçalo do Abaeté,MG,DILMA VANA ROUSSEFF,2,1858,3444,53.94889663182346
3508306,Cabrália Paulista,SP,DILMA VANA ROUSSEFF,2,1312,2801,46.840414137807926
3133402,Itapagipe,MG,DILMA VANA ROUSSEFF,2,4279,7634,56.05187319884726
3145000,Nova Ponte,MG,DILMA VANA ROUSSEFF,2,4808,7922,60.69174450896239
3543907,Rio Claro,SP,DILMA VANA ROUSSEFF,2,26121,107219,24.362286535035768
3510401,Capivari,SP,DILMA VANA ROUSSEFF,2,5865,26948,21.764138340507643
3546306,Santa Cruz das Palmeiras,SP,DILMA VANA ROUSSEFF,2,4889,16951,28.84195622677128
3154606,Ribeirão das Neves,MG,DILMA VANA ROUSSEFF,2,77642,141242,54.97090100678268
3144706,Nova Era,MG,DILMA VANA ROUSSEFF,2,6960,10993,63.31301737469298
3145901,Ouro Branco,MG,DILMA VANA ROUSSEFF,2,11384,22088,51.539297356030424
3163003,São José da Safira,MG,DILMA VANA ROUSSEFF,2,1546,2474,62.48989490703315
3161056,São Félix de Minas,MG,DILMA VANA ROUSSEFF,2,1235,2263,54.573574900574464
3555356,Ubarana,SP,DILMA VANA ROUSSEFF,2,1700,3221,52.778640173859046
3142908,Monte Azul,MG,DILMA VANA ROUSSEFF,2,10203,13106,77.84983976804517
3541653,Quadra,SP,DILMA VANA ROUSSEFF,2,626,2152,29.08921933085502
3119955,Córrego Fundo,MG,DILMA VANA ROUSSEFF,2,1869,3931,47.545153904858815
3508405,Cabreúva,SP,DILMA VANA ROUSSEFF,2,8449,24504,34.480084884100556
3107604,Bom Jesus da Penha,MG,DILMA VANA ROUSSEFF,2,1098,2603,42.18209757971571
3147204,Paraguaçu,MG,DILMA VANA ROUSSEFF,2,5536,12946,42.762243163911634
3503703,Ariranha,SP,DILMA VANA ROUSSEFF,2,985,5524,17.83128167994207
3514924,Elisiário,SP,DILMA VANA ROUSSEFF,2,611,2146,28.471575023299163
3106655,Berizal,MG,DILMA VANA ROUSSEFF,2,1887,2689,70.17478616586091
3117900,Congonhal,MG,DILMA VANA ROUSSEFF,2,2551,6455,39.51975213013168
3110707,Cambuquira,MG,DILMA VANA ROUSSEFF,2,2456,7614,32.25636984502233
3505708,Barueri,SP,DILMA VANA ROUSSEFF,2,83265,178858,46.55369063726532
3119708,Coronel Xavier Chaves,MG,DILMA VANA ROUSSEFF,2,999,2181,45.80467675378267
3513504,Cubatão,SP,DILMA VANA ROUSSEFF,2,39480,71202,55.447880677509055
3126604,Francisco Dumont,MG,DILMA VANA ROUSSEFF,2,1972,2773,71.1143166245943
4118105,Paranacity,PR,DILMA VANA ROUSSEFF,2,2981,5826,51.16718159972537
4310405,Independência,RS,DILMA VANA ROUSSEFF,2,1993,4456,44.7262118491921
4315073,Porto Vera Cruz,RS,DILMA VANA ROUSSEFF,2,688,1283,53.62431800467654
4209508,Laurentino,SC,DILMA VANA ROUSSEFF,2,1534,4462,34.37920215150157
4103206,Bom Sucesso,PR,DILMA VANA ROUSSEFF,2,1839,3995,46.03254067584481
4108551,Godoy Moreira,PR,DILMA VANA ROUSSEFF,2,1148,2069,55.4857419043016
4319711,São Valentim do Sul,RS,DILMA VANA ROUSSEFF,2,608,1636,37.163814180929094
4126009,São Sebastião da Amoreira,PR,DILMA VANA ROUSSEFF,2,2884,5349,53.91661992895869
4201802,Atalanta,SC,DILMA VANA ROUSSEFF,2,803,2392,33.570234113712374
4313102,Nova Palma,RS,DILMA VANA ROUSSEFF,2,1971,4342,45.393827729157074
4128534,Ventania,PR,DILMA VANA ROUSSEFF,2,2267,5597,40.503841343576916
4308805,General Câmara,RS,DILMA VANA ROUSSEFF,2,2861,5143,55.6290103052693
4301909,Barra do Ribeiro,RS,DILMA VANA ROUSSEFF,2,4057,7754,52.321382512251745
4105508,Cianorte,PR,DILMA VANA ROUSSEFF,2,11949,41454,28.824721377912866
4314407,Pelotas,RS,DILMA VANA ROUSSEFF,2,104132,190795,54.577950155926516
4105201,Cerro Azul,PR,DILMA VANA ROUSSEFF,2,5711,9786,58.35888003269978
4314134,Paulo Bento,RS,DILMA VANA ROUSSEFF,2,697,1706,40.85580304806565
4309803,Ibiaçá,RS,DILMA VANA ROUSSEFF,2,1010,3273,30.858539566147265
4316477,Salvador das Missões,RS,DILMA VANA ROUSSEFF,2,889,1982,44.853683148335016
4320578,Sete de Setembro,RS,DILMA VANA ROUSSEFF,2,822,1439,57.12300208478109
4309001,Giruá,RS,DILMA VANA ROUSSEFF,2,5136,10509,48.87239508992292
4304705,Carazinho,RS,DILMA VANA ROUSSEFF,2,18028,36711,49.107896815668326
5208806,Goianira,GO,DILMA VANA ROUSSEFF,2,9845,20324,48.440267663845695
5005400,Maracaju,MS,DILMA VANA ROUSSEFF,2,9309,20254,45.96129159672164
5209408,Guarani de Goiás,GO,DILMA VANA ROUSSEFF,2,1474,2601,56.67051134179162
5005103,Jateí,MS,DILMA VANA ROUSSEFF,2,1521,2853,53.31230283911672
5205471,Chapadão do Céu,GO,DILMA VANA ROUSSEFF,2,1837,4136,44.41489361702128
5218789,Rio Quente,GO,DILMA VANA ROUSSEFF,2,844,2323,36.332328885062424
5219209,Santa Cruz de Goiás,GO,DILMA VANA ROUSSEFF,2,770,2024,38.04347826086957
5103502,Diamantino,MT,DILMA VANA ROUSSEFF,2,4449,10405,42.75828928399808
30228,NOVA YORK,ZZ,DILMA VANA ROUSSEFF,2,1380,8436,16.35846372688478
30961,FARO,ZZ,DILMA VANA ROUSSEFF,2,122,324,37.65432098765432
